pathImg,price,title,hot_line,url,rating_total,producer,Màn hình,Hệ điều hành,Camera sau,Camera trước,CPU,ram,memory,chip,Dung lượng pin,Thiết kế
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/10/w300/iphone-12-pro-max-cu-trang.jpg,19.750.000 ₫,iPhone 12 Pro Max cũ (128GB-256GB-512GB),0969.120.120,https://mobilecity.vn/apple/iphone-12-pro-max-cu.html,14 đánh giá và hỏi đáp,Apple (iPhone) - Quốc tế,"Super Retina XDR OLED, HDR10","6.7 inches (1284 x 2778 pixels), tỷ lệ 19.59",Kính Ceramic chống xước,True-tone,iOS 14,"12 MP, f/1.6, 26mm (góc rộng), dual pixel PDAF, sensor-shift OIS","12 MP, f/2.2, 65mm (chân dung), PDAF, OIS, 2.5x optical zoom","12 MP, f/2.4, 13mm, 120˚ (góc siêu rộng)",TOF 3D LiDAR scanner (đo độ sâu),"Quay phim 4K@24/30/60fps, 1080p@30/60/120/240fps, 10‑bit HDR, Dolby Vision HDR (up to 60fps)"
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/11/w300/iphone-12-pro-trang.jpg,16.250.000 ₫,iPhone 12 Pro cũ (128GB-256GB-512GB),0969.120.120,https://mobilecity.vn/apple/iphone-12-pro-cu.html,20 đánh giá và hỏi đáp,Apple (iPhone) - Quốc tế,"Super Retina XDR OLED, HDR10","6.1 inches Full HD+ (1170 x 2532 pixels), tỷ lệ 19.59",Kính Ceramic chống xước,True-tone,iOS 14,"12 MP, f/1.6, 26mm (góc rộng), dual pixel PDAF, OIS","12 MP, f/2.0, 52mm (chân dung), PDAF, OIS, 2x optical zoom","12 MP, f/2.4, 13mm, 120˚ (góc siêu rộng)","Quay phim 4K@24/30/60fps, 1080p@30/60/120/240fps, 10‑bit HDR, Dolby Vision HDR","12 MP, f/2.2, 23mm (góc rộng)"
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/07/w300/iphone-11-pro-max-trang.jpg,12.950.000 ₫,iPhone 11 Pro Max cũ (64GB-256GB),0969.120.120,https://mobilecity.vn/apple/iphone-11-pro-max-cu.html,418 đánh giá và hỏi đáp,Apple (iPhone) - Quốc tế,"Super Retina XDR OLED, HDR10","6.5 inches,1242 x 2688 pixels, tỷ lệ 19.59",Kính chống xước,"iOS 13, có thể nâng cấp lên iOS 15","12 MP, f/1.8, 26mm (góc rộng), dual pixel PDAF, OIS","12 MP, f/2.0, 52mm (chân dung), PDAF, OIS, 2x optical zoom","12 MP, f/2.4, 120˚, 13mm (siêu rộng)","Quay phim 4K@24/30/60fps, 1080p@30/60/120/240fps","12 MP, f/2.2, 23mm (góc rộng)","Quay phim 4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS"
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/03/w300/iphone-12-chinh-hang-black.jpg,12.750.000 ₫,iPhone 12 Nhật Bản (Mới 100%),0969.120.120,https://mobilecity.vn/apple/iphone-12.html,125 đánh giá và hỏi đáp,Apple (iPhone) - Quốc tế,"Super Retina XDR OLED, HDR10, Dolby Vision","6.1 inches, Full HD+ (1170 x 2532 pixels)","Thủy tinh gốm chống xước, lớp phủ oleophobic",True-tone,"iOS 14.1, có thể nâng lên iOS 15.3","12 MP, f/1.góc rộng), dual pixel PDAF, OIS","12 MP, f/2.4, 120˚ (góc siêu rộng)","Quay phim 4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (lên đến 30fps)","12 MP, f/2.2 (góc rộng)",SL 3D (đo độ sâu/sinh trắc học)
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/11/w300/iphone-12-den.jpg,12.450.000 ₫,iPhone 12 cũ (64GB | 128GB),0969.120.120,https://mobilecity.vn/apple/iphone-12-cu.html,25 đánh giá và hỏi đáp,Apple (iPhone) - Quốc tế,"Super Retina XDR OLED, HDR10","6.1 inches Full HD+ (1170 x 2532 pixels), tỷ lệ 19.59",Kính Ceramic chống xước,True-tone,iOS 14,"12 MP, f/1.6, 26mm (góc rộng), dual pixel PDAF, OIS","12 MP, f/2.4, 13mm, 120˚ (góc siêu rộng)","Quay phim 4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR","12 MP, f/2.2, 23mm (góc rộng)","Quay phim 4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS"
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/03/w300/iphone11-yellow-select-2019.png,10.550.000 ₫,"iPhone 11 (64GB, 128GB) Chính hãng VN/A",0969.120.120,https://mobilecity.vn/apple/iphone-11.html,114 đánh giá và hỏi đáp,Apple (iPhone) - Quốc tế,"Liquid Retina IPS LCD, 625 nits","6.1 inches, HD+ (828 x 1792 pixels), tỷ lệ 19.59","Kính chống xước, phủ oleophobic","iOS 13, được cập nhật lên iOS 15.3","12 MP, f / 1.8, 26mm (góc rộng)","12 MP, f / 2.4, 120˚, 13mm (góc siêu rộng)","Quay phim 4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, ghi âm stereo","12 MP, f/2.2, 23mm (góc rộng)","Quay phim 4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS",Apple A13 Bionic (7 nm+)
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/07/w300/iphone-11-pro-trang.jpg,10.450.000 ₫,"iPhone 11 Pro Cũ (64GB, 256GB)",0969.120.120,https://mobilecity.vn/apple/iphone-11-pro-cu.html,637 đánh giá và hỏi đáp,Apple (iPhone) - Quốc tế,"Super Retina XDR OLED, HDR10","5.8 inches, 1125 x 2436 pixels, tỷ lệ 19.59",Kính chống xước,"iOS 13, có thể nâng lên iOS 15","12 MP, f/1.8, 26mm (góc rộng), dual pixel PDAF, OIS","12 MP, f/2.0, 52mm (chân dung), PDAF, OIS, 2x optical zoom","12 MP, f/2.4, 120˚, 13mm (siêu rộng)","Quay phim 4K@24/30/60fps, 1080p@30/60/120/240fps","12 MP, f/2.2, 23mm (góc rộng)","Quay phim 4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS"
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/07/w300/iphone-11-vang.jpg,8.150.000 ₫,"iPhone 11 cũ (64GB, 128GB)",0969.120.120,https://mobilecity.vn/apple/iphone-11-cu.html,849 đánh giá và hỏi đáp,Apple (iPhone) - Quốc tế,Liquid Retina IPS LCD,"6.1 inches, Full HD+ (828 x 1792 pixels), tỷ lệ 19.59",Kính chống xước,"iOS 13, có thể nâng cấp lên iOS 15","12 MP, f/1.8, 26mm (góc rộng), dual pixel PDAF, OIS","12 MP, f/2.4, 120˚, 13mm (góc siêu rộng)","Quay phim 4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.","12 MP, f/2.2, 23mm (góc rộng), HDR","SL 3D, (đo chiều sâu)","Quay phim 4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS"
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/07/w300/iphone-xs-max-den.jpg,7.950.000 ₫,"iPhone XS Max Cũ (64GB, 256GB) - Fullbox",0969.120.120,https://mobilecity.vn/apple/iphone-xs-max-cu.html,1152 đánh giá và hỏi đáp,Apple (iPhone) - Quốc tế,"Super Retina OLED, HDR10, 625 nits (HBM)","6.5 inches, 1242 x 2688 pixels, tỷ lệ 19.59","Kính chống xước, 3D Touch",IOS 12,"12 MP, f/1.8, 26mm (góc rộng), dual pixel PDAF, OIS","12 MP, f/2.4, 52mm (chân dung), PDAF, OIS, 2x optical zoom","Quay phim 4K@24/30/60fps, 1080p@30/60/120/240fps","7 MP, f/2.2, 32mm (tiêu chuẩn)","Quay phim 1080p@30/60fps, gyro-EIS","Apple A12 Bionic (7 nm), 6 nhân"
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/07/w300/iphone-xs-den.jpg,6.250.000 ₫,"iPhone XS cũ (64GB, 256GB) - Fullbox",0969.120.120,https://mobilecity.vn/apple/iphone-xs-cu.html,1735 đánh giá và hỏi đáp,Apple (iPhone) - Quốc tế,"Super Retina OLED, HDR10, Dolby Vision","5.8 inches Full HD+ (1125 x 2436 pixels), tỷ lệ 19.59","iOS 12, có thể nâng cấp lên iOS 15.1","12 MP, f/1.8, 26mm (góc rộng), dual pixel PDAF, OIS","12 MP, f/2.4, 52mm (chân dung), PDAF, OIS, 2x optical zoom","Quay phim 4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.","7 MP, f/2.2, 32mm (tiêu chuẩn), HDR","SL 3D, (đo chiều sâu)","Quay phim 1080p@30/60fps, gyro-EIS",Apple A12 Bionic (7 nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/07/w300/iphone-xr-do.jpg,5.650.000 ₫,"iPhone XR Cũ (64GB, 128GB) - Fullbox",0969.120.120,https://mobilecity.vn/apple/iphone-xr-cu.html,1229 đánh giá và hỏi đáp,Apple (iPhone) - Quốc tế,Liquid Retina IPS LCD,"6.1 inches, HD+ (828 x 1792 pixels)",iOS 12,"12 MP, f/1.8, 26mm (góc rộng), 1/2.55, 1.4µm, PDAF, OIS","Quay phim 4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.","7 MP, f/2.2, 32mm (standard), HDR","SL 3D, (depth/biometrics sensor)",Quay phim 1080p@60fps,"Apple A12 Bionic (7 nm), 6 nhân",(2x Vortex + 4x Tempest)
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/02/w300/tecno-spark-6-go-xanh-ngan-ha.png,2.300.000 ₫,Tecno Spark 6 Go (Chính hãng),0969.120.120,https://mobilecity.vn/dien-thoai/tecno-spark-6-go.html,2 đánh giá và hỏi đáp,TECNO,"IPS LCD, tỷ lệ 209","6.52 inches, HD+ (720 x 1600 pixels)",Corning Gorilla Glass 3,"Android 10 (Go edition), HIOS 6.2","13 MP, f/1.8, AF",QVGA,Quay phim 1080p@30fps,"8 MP, f/2.0",LED flash,"Mediatek MT6761D Helio A20 (12 nm) 8 nhân (4x1.8 GHz & 4x1.5 GHz) - Phiên bản 2GB, 3GB"
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/02/w300/tecno-pop-5-lte-xanh-tim.jpg,Liên hệ,Tecno POP 5 LTE (Chính hãng),0969.120.120,https://mobilecity.vn/dien-thoai/tecno-pop-5-lte.html,0 đánh giá và hỏi đáp,TECNO,"IPS LCD, tỷ lệ 209","6.52 inches, HD+ (720 x 1600 pixels)","Android 11, HIOS 7.6","Camera kép 8 MP, f/2.0",Quay phim 1080p@30fps,5 MP,Quay phim 1080p@30fps,Unisoc SC9863A (28nm),8 nhân (4x1.6 GHz & 4x1.2 GHz),GPU IMG8322
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/02/w300/tecno-spark-7-xanh-la.jpg,Liên hệ,Tecno Spark 7 (Chính hãng),0969.120.120,https://mobilecity.vn/dien-thoai/tecno-spark-7.html,0 đánh giá và hỏi đáp,TECNO,"IPS LCD, tỷ lệ 209","6.5 inches, HD+ (720 x 1600 pixels)","Android 11, HIOS 7.5","16 MP, AF",Quay phim 1080p@30fps,8 MP,Quay phim 1080p@30fps,MediaTek Helio A25 (12 nm),8 nhân (4x1.8 GHz & 4x1.5 GHz),GPU PowerVR GE8320
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/02/w300/tecno-spark-7t-cam.jpg,Liên hệ,Tecno Spark 7T (Chính hãng),0969.120.120,https://mobilecity.vn/dien-thoai/tecno-spark-7t.html,0 đánh giá và hỏi đáp,TECNO,"IPS LCD, tỷ lệ 209","6.52 inches, HD+ (720 x 1600 pixels)","Android 11, HIOS 7.6","48 MP, f/1.8,AF","48 MP, f/1.8, (tele)",Quay phim 1080p@30fps,"8 MP, f/2.0",Quay phim 1080p@30fps,MediaTek MT6765G Helio G35 (12 nm),8 nhân (4x2.3 GHz & 4x1.8 GHz)
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/02/w300/tecno-pova-2-1.jpg,Liên hệ,Tecno Pova 2 (Chính hãng),0969.120.120,https://mobilecity.vn/dien-thoai/tecno-pova-2.html,0 đánh giá và hỏi đáp,TECNO,"IPS LCD, 6.9 inches",Full HD+ (1080 x 2460 pixels),"Android 11, HIOS 7.6","48 MP, f/1.9 (góc rộng), PDAF",2 MP (macro),2 MP (đo chiều sâu),2 MP (đo chiều sâu),"Quay phim 1440p@30fps, 1080p@30fps","8 MP, f/2.0",Quay phim 1080p@30fps
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/06/w300/tecno-camon-19-2.jpg,Liên hệ,Tecno CAMON 19,0969.120.120,https://mobilecity.vn/dien-thoai/tecno-camon-19.html,0 đánh giá và hỏi đáp,TECNO,"IPS LCD, 90Hz, tỷ lệ 209","6.8 inches, Full HD+ (1080 x 2460 pixels)","Android 12, HIOS 8.6","64 MP, f/1.7, 26mm (góc rộng), PDAF","2 MP, f/2.4, (đo chiều sâu)",Quay phim 1080p@30fps,"16 MP, f/2.0, (góc rộng)",Quay phim 1080p@30fps,MediaTek Helio G85 (12nm),8 nhân (2x2.0 GHz & 6x1.8 GHz)
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/06/w300/tecno-camon-19-neo-ava-2.jpg,Liên hệ,Tecno CAMON 19 Neo,0969.120.120,https://mobilecity.vn/dien-thoai/tecno-camon-19-neo.html,0 đánh giá và hỏi đáp,TECNO,"IPS LCD, 90Hz","6.8 inches (1080 x 2460 pixels), tỷ lệ 209","Android 12, HIOS 8.6","48 MP, f/1.8, (góc rộng), PDAF","2 MP, f/2.4, (góc rộng)",Quay phim 1080p@30fps,"32 MP, f/2.5, 26mm (góc rộng)",Quay phim 1080p@30fps,MediaTek Helio G85 (12nm),8 nhân (2x2.0 GHz & 6x1.8 GHz)
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/06/w300/tecno-camon-19-pro-5g-xanh.png,Liên hệ,Tecno CAMON 19 Pro 5G,0969.120.120,https://mobilecity.vn/dien-thoai/tecno-camon-19-pro-5g.html,0 đánh giá và hỏi đáp,TECNO,"IPS LCD, 120Hz, tỷ lệ 209","6.8 inches,Full HD+ (1080 x 2460 pixels)","Android 12, HIOS 8.6","64 MP, f/1.6, 26mm (góc rộng), 1/1.7, 0.8µm, PDAF, OIS","2 MP, f/2.4, (macro)","2 MP, f/2.4, (depth)","Quay phim 1080p@30fps, HDR","16 MP, f/2.0, (góc rộng)",Quay phim 1080p@30fps,MediaTek MT6833P Dimensity 810 (6 nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/06/w300/xiaomi-mi-mix3-den.jpg,Liên hệ,Xiaomi Mi Mix 3 cũ,0969.120.120,https://mobilecity.vn/kho-may-cu/xiaomi-mi-mix-3-cu.html,130 đánh giá và hỏi đáp,Kho máy Cũ,"AMOLED, Full HD + (1080 x 2340 pixels), 6.39 inches, HDR10",Android 9.0 (Pie),Dual 12 MP + 12 MP (Telephoto),Dual 24 MP + 2 MP,Qualcomm Snapdragon 845 (10nm),6GB - 8GB - 10GB,128GB - 256 GB - 512 GB,2 SIM - 2 Sóng,"3200 mAh, sạc nhanh 18W",Thiế kế trượt độc đáo
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/02/w300/motorola-frontier-dai-dien.jpg,Liên hệ,Motorola Frontier,0969.120.120,https://mobilecity.vn/dien-thoai/motorola-frontier.html,0 đánh giá và hỏi đáp,Lenovo,"OLED, 144Hz, HDR10+, 500 nits, 700 nits (HBM)","6.7 inches, Full HD+ (1080 x 2400 pixels), tỷ lệ 209",Android 12,"194 MP, (góc rộng), 1/1.5, PDAF, OIS","50 MP, f/2.2, 114˚ (góc siêu rộng)","12 MP, f/2.4, (tele)","Quay phim 8K, 4K@30fps, 1080p@30/60/120/240fps, 720p@960fps, 10-bit HDR10+, gyro-EIS",Đang cập nhật,Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm),8 nhân (1x3.00 GHz & 3x2.50 GHz & 4x1.80 GHz)
https://cdn.mobilecity.vn/mobilecity-vn/images/2016/11/w300/blackberry-porsche-design-p-9982.png,Liên hệ,BlackBerry Porsche Design P’9982,0969.120.120,https://mobilecity.vn/blackberry/blackberry-porsche-design-p-9982-prd1104.html,0 đánh giá và hỏi đáp,BlackBerry,2K,BlackBerry OS 10.3,8 MP,2 MP,Snapdragon S4 Pro,2 GB,64 GB,1 SIM,2100 mAh,Bàn phím QWERTY/ AZERTY
https://cdn.mobilecity.vn/mobilecity-vn/images/2016/11/w300/Sony-Xperia-Z5-cu-Quoc-te-gia-re-MobileCity-001.jpg,Liên hệ,Sony Xperia Z5 Cũ,0969.120.120,https://mobilecity.vn/sony/sony-xperia-z5-cu-prd838.html,4 đánh giá và hỏi đáp,Sony,Full HD,"Android, v5.1.1 Lollipop",23 MP,5.1 MP,Snapdragon 810,3 GB,32 GB,1 SIM,2900 mAh,Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/12/w300/iphone8-white.jpg,Liên hệ,"iPhone 8 Lock Nhật, Mỹ - FullBox (có SIM Ghép Thần Thánh)",0969.120.120,https://mobilecity.vn/iphone-lock/iphone-8-lock.html,179 đánh giá và hỏi đáp,Apple (iPhone) - Lock,HD,iOS 11,"12 MP, f/1.8, 28mm, phase detection autofocus, OIS, quad-LED (dual tone) flash","7 MP, f/2.2, 1080p@30fps, 720p@240fps, face detection, HDR, panorama",Apple A11,2GB,64GB/ 256GB,1 SIM,1821 mAh,Thanh + Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/01/w300/meizu-pro-7-plus-trang.jpg,6.450.000 ₫,Meizu Pro 7 Plus (Nhập Khẩu Chính Hãng),0969.120.120,https://mobilecity.vn/meizu/meizu-pro-7-plus.html,4 đánh giá và hỏi đáp,Meizu,Full HD,Android 7.0 (Nougat),12 MP,16 MP,Mediatek MT6799 Helio X30,6 GB,64/128 GB,2 sim,3500 mAh,Thanh + Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/04/w300/meizu-note-9-1111.JPG,4.450.000 ₫,Meizu Note 9,0969.120.120,https://mobilecity.vn/meizu/meizu-note-9.html,14 đánh giá và hỏi đáp,Meizu,"IPS LCD, Full HD+, 6,2 inch, 1080 x 2244 pixel",Android 9.0 (Pie); Flyme 7.2,Chính 48 MP & Phụ 5MP,20MP,Snapdragon 675,4GB/6GB,64GB/128GB,2 SIM,4000 mAh,Nguyên khối
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/01/w300/meizu-m8-note-do.jpg,3.250.000 ₫,Meizu M8 Note (Note 8),0969.120.120,https://mobilecity.vn/meizu/meizu-m8-note.html,4 đánh giá và hỏi đáp,Meizu,Full HD+,Android 8.0 (Oreo),Dual 12 MP + 5 MP,8 MP,Qualcomm Snapdragon 632,4GB - 6GB,64 GB,"Nano-SIM, dual stand-by",3600 mAh,Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2018/01/w300/meizu-pro-7-2.jpg,3.250.000 ₫,Meizu Pro 7 (2 Màn Hình cực đẹp),0969.120.120,https://mobilecity.vn/meizu/meizu-pro-7-1.html,20 đánh giá và hỏi đáp,Meizu,Full HD,Android 7.0 (Nougat),12 MP,16 MP,Mediatek MT6757T Helio P25,4 GB,64/128 GB,2 sim,3000 mAh,Thanh + Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/09/w300/meizu-16s-pro-1.jpg,9.950.000 ₫,Meizu 16s Pro (Chip S855+),0969.120.120,https://mobilecity.vn/meizu/meizu-16s-pro.html,21 đánh giá và hỏi đáp,Meizu,"Super AMOLED, 6.2 inches, 1080 x 2232 pixels",Android 9.0 (Pie); Flyme 8,"3 Camera 48MP, 20MP, 18MP","20MP, f/2.2",Snapdragon 855+,6/8 GB,128/256 GB,2 Sim,3600 mAh Sạc nhanh mCharge 24W,2 mặt kính cùng màn hình Fullview
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/10/w300/meizu-16t-1.jpg,6.950.000 ₫,Meizu 16T,0969.120.120,https://mobilecity.vn/meizu/meizu-16t.html,253 đánh giá và hỏi đáp,Meizu,Super AMOLED 6.5 inches 1080 x 2232 pixels,Android 9.0 (Pie); Flyme 8,"3 Camera 12MP, 8MP, 5MP",16MB,Snapdragon 855,6/8 GB,128/256 GB,2 Sim,4500 mAh - sạc nhanh 18W,"Thiết kế nguyên khối, mặt lưng Gradient"
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/01/w300/mezu-x8-xanh.jpg,5.950.000 ₫,Meizu X8 (RAM 6GB - 128GB),0969.120.120,https://mobilecity.vn/meizu/meizu-x8.html,8 đánh giá và hỏi đáp,Meizu,Full HD+,Android 8.0 (Oreo),Dual 12 MP + 5 MP,20 MP,Qualcomm Snapdragon 710,4GB/6GB,64GB/ 128GB,Dual SIM,3210 mAh,Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/12/w300/iphone7-jetblack.jpg,Liên hệ,"iPhone 7 Lock Nhật, Mỹ - Fullbox (có SIM Ghép Thần Thánh)",0969.120.120,https://mobilecity.vn/iphone-lock/iphone-7-lock-nhat-ban-prd1041.html,137 đánh giá và hỏi đáp,Apple (iPhone) - Lock,HD,iOS 10 - iOS 11,12 MP,7 MP,Apple A10 Fusion,2 GB,32GB - 128GB - 256GB,1 SIM,1960 mAh,Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/12/w300/iphone-xr-red.jpg,Liên hệ,"iPhone XR Lock Nhật, Mỹ - Full box (có SIM ghép thần thánh)",0969.120.120,https://mobilecity.vn/iphone-lock/iphone-xr-lock.html,278 đánh giá và hỏi đáp,Apple (iPhone) - Lock,HD+,iOS 12,12 MP,7 MP,Apple A12 Bionic,3 GB,64/128/256 GB,2 sim,2942 mAh,Thanh + Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/12/w300/iphonexs-max-black.jpg,Liên hệ,"iPhone XS Lock Nhật, Mỹ - FullBox",0969.120.120,https://mobilecity.vn/iphone-lock/iphone-xs-lock-nhat-my.html,236 đánh giá và hỏi đáp,Apple (iPhone) - Lock,Full HD+,IOS 12,Dual 12 MP,7 MP,Apple A12 Bionic,4 GB,64/256/512 GB,1 SIM,2658 mAh,Thanh + Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2018/11/w300/IPHONE-5S-BLACK-1.jpg,Liên hệ,iPhone 5S Lock Nhật Bản - Fullbox (có SIM Ghép Thần Thánh),0969.120.120,https://mobilecity.vn/iphone-lock/iphone-5s-lock-nhat-ban-prd635.html,67 đánh giá và hỏi đáp,Apple (iPhone) - Lock,HD,"iOS 7, upgradable to iOS 10.3.1",8 MP,1.2 MP,Apple A7,1 GB,16GB - 32GB - 64GB,1 SIM,1560 mAh,Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2018/11/w300/iphone-5-gold.jpg,Liên hệ,iPhone 5 Lock Nhật Bản - Fullbox (có SIM Ghép Thần Thánh),0969.120.120,https://mobilecity.vn/iphone-lock/iphone-5-lock-nhat-ban-prd631.html,8 đánh giá và hỏi đáp,Apple (iPhone) - Lock,HD,iOS 7.1,8 MP,1.2 MP,Apple A6,1 GB,16GB - 32GB - 64GB,1 SIM,1440 mAh,Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2018/11/w300/iphone-5c.jpg,Liên hệ,iPhone 5C Lock Nhật Bản - FullBox (có SIM Ghép Thần Thánh),0969.120.120,https://mobilecity.vn/iphone-lock/iphone-5c-lock-nhat-ban-prd620.html,8 đánh giá và hỏi đáp,Apple (iPhone) - Lock,HD,"iOS 7, upgradable to iOS 10.2","8 MP, f/2.4, 33mm, autofocus, LED flash","1.2 MP, 720p@30fps, face detection, FaceTime over Wi-Fi or Cellular",Apple A6,1GB,8GB - 16GB - 32GB,1 Sim,1510 mAh,Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/01/w300/iphone-x-white.jpg,Liên hệ,"iPhone X Lock Nhật, Mỹ - (64GB, 256GB)",0969.120.120,https://mobilecity.vn/iphone-lock/iphone-x-lock-nhat-my-fullbox.html,207 đánh giá và hỏi đáp,Apple (iPhone) - Lock,4K,iOS 11,Dual 12 MP,7 MP,Apple A11 Bionic,3 GB,64 GB - 256 GB,1 SIM,2716 mAh,Thanh + Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/12/w300/iphone8-plus-red-1.jpg,Liên hệ,"iPhone 8 Plus Lock Nhật, Mỹ - Fullbox (có SIM Ghép Thần Thánh)",0969.120.120,https://mobilecity.vn/iphone-lock/iphone-8-plus-lock.html,947 đánh giá và hỏi đáp,Apple (iPhone) - Lock,Full HD,iOS 11,Dual 12 MP,7 MP,Apple A11 Bionic,3GB,64/256 GB,1 SIM,2691mAh,Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/01/w300/iphone-7-plus-jetblack.jpg,3.950.000 ₫,"iPhone 7 Plus Lock Nhật, Mỹ (Dùng như Quốc tế)",0969.120.120,https://mobilecity.vn/iphone-lock/iphone-7-plus-lock-nhat-ban-prd2098.html,1388 đánh giá và hỏi đáp,Apple (iPhone) - Lock,"FullHD, 1080 x 1920 pixels, Mật độ điểm ảnh ~ 386 ppi",iOS 10 - iOS 11,Dual 12MP,7MP,Apple A10 Fusion,3GB,32GB/128GB/256GB,1 SIM,2900 mAh,Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2016/11/w300/sony-xperia-xz.png,Liên hệ,Sony Xperia XZ cũ,0969.120.120,https://mobilecity.vn/sony/sony-xperia-xz-prd2149.html,7 đánh giá và hỏi đáp,Sony,Full HD,"Android OS, v6.0.1 Marshmallow",23 MP,13 MP,Snapdragon 820,3 GB,16 GB-32 GB-64 GB,2 SIM - 2 Sóng,2900 mAh,Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2016/11/w300/Sony-Xperia-X-cu-quoc-te-MobileCity-004.jpg,Liên hệ,Sony Xperia X cũ,0969.120.120,https://mobilecity.vn/sony/sony-xperia-x-cu-prd2113.html,4 đánh giá và hỏi đáp,Sony,Full HD,Android v6.0.1 Lollipop,23 MP,13 MP,Snapdragon 650,3 GB,16 GB-32 GB-64 GB,2 SIM - 2 Sóng,2620 mAh,Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/05/w300/sony-xperia-1-iv-tim.jpg,Liên hệ,Sony Xperia 1 IV,0969.120.120,https://mobilecity.vn/dien-thoai/sony-xperia-1-iv.html,0 đánh giá và hỏi đáp,Sony,"OLED, 1 tỷ màu, 120Hz, HDR BT.2020","6.5 inches, 4K+ (1644 x 3840 pixels), tỷ lệ 219",Corning Gorilla Glass Victus,Android 12,"12 MP, f/1.7, 24mm (góc rộng), Dual Pixel PDAF, OIS","12 MP, f/2.3, 85mm (tele), Dual Pixel PDAF, zoom 3.5x-5.2x, OIS","12 MP, f/2.2, 124˚, 16mm (góc siêu rộng), Dual Pixel PDAF","0.3 MP, TOF 3D, (độ sâu)","Quay phim 4K@24/25/30/60/120fps HDR, 1080p@30/60/120/240fps; 5-axis gyro-EIS, OIS","12 MP, f/2.0, 24mm (góc rộng)"
